SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Product Standard Cost,Total Product Cost,Sales Amount,Unit Price Discount Pct,CurrencyKey
73568001,-1,11259,566,20200522,20200601,20200529,1,1,742.35,742.35,461.4448,461.4448,742.35,0,100
73621001,-1,26297,577,20200523,20200602,20200530,1,1,1214.85,1214.85,755.1508,755.1508,1214.85,0,100
73848001,-1,26296,578,20200526,20200605,20200602,1,1,1214.85,1214.85,755.1508,755.1508,1214.85,0,100
74263002,-1,25189,483,20200602,20200612,20200609,1,1,120,120,44.88,44.88,120,0,100
74470001,-1,13172,483,20200605,20200615,20200612,1,1,120,120,44.88,44.88,120,0,100
74537001,-1,13014,483,20200606,20200616,20200613,1,1,120,120,44.88,44.88,120,0,100
74779003,-1,11870,483,20200610,20200620,,1,1,120,120,44.88,44.88,120,0,100
74960003,-1,14575,486,20200613,20200623,,1,1,159,159,59.466,59.466,159,0,100
45078001,-1,12494,313,20171201,20171211,20171208,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45096001,-1,12483,312,20171204,20171214,20171211,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45126001,-1,12480,311,20171210,20171220,20171217,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45139001,-1,12468,314,20171212,20171222,20171219,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45140001,-1,12485,312,20171212,20171222,20171219,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45158001,-1,28419,344,20171215,20171225,20171222,7,1,3399.99,3399.99,1912.1544,1912.1544,3399.99,0,100
45172001,-1,18008,334,20171217,20171227,20171224,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45205001,-1,28420,344,20171222,20180101,20171229,7,1,3399.99,3399.99,1912.1544,1912.1544,3399.99,0,100
45206001,-1,12474,313,20171222,20180101,20171229,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45214001,-1,12464,310,20171223,20180102,20171230,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45234001,-1,18009,328,20171227,20180106,20180103,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45351001,-1,12520,313,20180102,20180112,20180109,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45357001,-1,28443,351,20180103,20180113,20180110,7,1,3374.99,3374.99,1898.0944,1898.0944,3374.99,0,100
45366001,-1,18011,330,20180104,20180114,20180111,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45372001,-1,28449,348,20180105,20180115,20180112,7,1,3374.99,3374.99,1898.0944,1898.0944,3374.99,0,100
45380001,-1,18010,324,20180106,20180116,20180113,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45414001,-1,18038,330,20180111,20180121,20180118,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45433001,-1,12547,310,20180114,20180124,20180121,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45453001,-1,12549,311,20180118,20180128,20180125,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45482001,-1,12522,310,20180124,20180203,20180131,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45508001,-1,12510,310,20180127,20180206,20180203,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45511001,-1,12523,311,20180128,20180207,20180204,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45586001,-1,12613,311,20180130,20180209,20180206,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45602001,-1,12607,312,20180201,20180211,20180208,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45615001,-1,18137,342,20180203,20180213,20180210,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45618001,-1,12618,311,20180203,20180213,20180210,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45622001,-1,28470,344,20180204,20180214,20180211,7,1,3399.99,3399.99,1912.1544,1912.1544,3399.99,0,100
45627001,-1,18039,324,20180204,20180214,20180211,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45644001,-1,28458,350,20180208,20180218,20180215,7,1,3374.99,3374.99,1898.0944,1898.0944,3374.99,0,100
45654001,-1,28478,348,20180210,20180220,20180217,7,1,3374.99,3374.99,1898.0944,1898.0944,3374.99,0,100
45685001,-1,18132,322,20180214,20180224,20180221,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45702001,-1,18131,320,20180216,20180226,20180223,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45724001,-1,12620,312,20180220,20180302,20180227,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45726001,-1,12614,313,20180220,20180302,20180227,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45730001,-1,28471,350,20180221,20180303,20180228,7,1,3374.99,3374.99,1898.0944,1898.0944,3374.99,0,100
45748001,-1,18046,332,20180223,20180305,20180302,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45757001,-1,12561,312,20180225,20180307,20180304,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45762001,-1,12621,312,20180225,20180307,20180304,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45841001,-1,12804,311,20180305,20180315,20180312,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45852001,-1,18143,340,20180307,20180317,20180314,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45859001,-1,12754,314,20180308,20180318,20180315,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45861001,-1,12650,311,20180308,20180318,20180315,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45878001,-1,12750,310,20180312,20180322,20180319,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45885001,-1,12655,313,20180312,20180322,20180319,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45896001,-1,12632,311,20180314,20180324,20180321,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45930001,-1,18148,328,20180318,20180328,20180325,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
45961001,-1,12717,312,20180323,20180402,20180330,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45981001,-1,12805,310,20180326,20180405,20180402,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45989001,-1,12631,311,20180327,20180406,20180403,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
45990001,-1,12711,314,20180327,20180406,20180403,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46005001,-1,12749,312,20180329,20180408,20180405,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46138001,-1,13405,311,20180403,20180413,20180410,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46161001,-1,12819,311,20180407,20180417,20180414,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46183001,-1,28492,351,20180411,20180421,20180418,7,1,3374.99,3374.99,1898.0944,1898.0944,3374.99,0,100
46192001,-1,12830,314,20180412,20180422,20180419,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46193001,-1,18634,342,20180412,20180422,20180419,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
46209001,-1,12849,312,20180413,20180423,20180420,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46210001,-1,12866,313,20180413,20180423,20180420,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46211001,-1,18163,328,20180414,20180424,20180421,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
46218001,-1,12820,313,20180415,20180425,20180422,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46226001,-1,13263,313,20180415,20180425,20180422,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46237001,-1,12843,312,20180416,20180426,20180423,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46244001,-1,13504,310,20180417,20180427,20180424,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46263001,-1,12834,310,20180420,20180430,20180427,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46264001,-1,28491,350,20180421,20180501,20180428,7,1,3374.99,3374.99,1898.0944,1898.0944,3374.99,0,100
46286001,-1,18175,338,20180424,20180504,20180501,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
46301001,-1,12817,313,20180426,20180506,20180503,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46311001,-1,12841,314,20180428,20180508,20180505,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46392001,-1,13537,313,20180501,20180511,20180508,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46420001,-1,13511,313,20180505,20180515,20180512,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46430001,-1,13564,314,20180507,20180517,20180514,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46469001,-1,19033,332,20180512,20180522,20180519,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
46497001,-1,13558,310,20180518,20180528,20180525,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46502001,-1,19051,328,20180518,20180528,20180525,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
46508001,-1,28504,349,20180519,20180529,20180526,7,1,3374.99,3374.99,1898.0944,1898.0944,3374.99,0,100
46514001,-1,19028,342,20180519,20180529,20180526,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
46532001,-1,19041,338,20180521,20180531,20180528,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
46536001,-1,13556,311,20180521,20180531,20180528,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46570001,-1,13536,313,20180526,20180605,20180602,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46572001,-1,13552,314,20180526,20180605,20180602,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46573001,-1,13555,314,20180526,20180605,20180602,7,1,3578.27,3578.27,2171.2942,2171.2942,3578.27,0,100
46600001,-1,19027,334,20180530,20180609,20180606,7,1,699.0982,699.0982,413.1463,413.1463,699.0982,0,100
46700001,-1,16942,381,20180603,20180613,20180610,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
46722001,-1,17095,385,20180605,20180615,20180612,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
46783001,-1,19069,337,20180612,20180622,20180619,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
46789001,-1,28506,358,20180613,20180623,20180620,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
46804001,-1,19052,323,20180615,20180625,20180622,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
46820001,-1,28510,352,20180617,20180627,20180624,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
46904001,-1,17080,387,20180628,20180708,20180705,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
47091001,-1,28532,354,20180704,20180714,20180711,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
47118001,-1,28541,362,20180706,20180716,20180713,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47152001,-1,28547,360,20180711,20180721,20180718,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47242001,-1,28540,362,20180720,20180730,20180727,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47269001,-1,28512,362,20180724,20180803,20180731,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47270001,-1,28519,360,20180724,20180803,20180731,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47275001,-1,19076,339,20180724,20180803,20180731,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
47281001,-1,17099,389,20180725,20180804,20180801,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
47323001,-1,28529,362,20180729,20180808,20180805,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47337001,-1,28520,354,20180731,20180810,20180807,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
47460001,-1,19255,321,20180801,20180811,20180808,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
47470001,-1,28685,358,20180803,20180813,20180810,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47477001,-1,28560,352,20180804,20180814,20180811,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
47492001,-1,19181,335,20180807,20180817,20180814,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
47493001,-1,28569,358,20180808,20180818,20180815,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47527001,-1,28559,360,20180811,20180821,20180818,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47545001,-1,28553,354,20180813,20180823,20180820,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
47546001,-1,28683,360,20180814,20180824,20180821,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47549001,-1,19256,343,20180814,20180824,20180821,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
47570001,-1,28562,352,20180818,20180828,20180825,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
47584001,-1,19194,341,20180819,20180829,20180826,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
47600001,-1,17188,389,20180822,20180901,20180829,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
47602001,-1,19174,323,20180822,20180901,20180829,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
47605001,-1,17187,389,20180823,20180902,20180830,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
47642001,-1,17109,383,20180829,20180908,20180905,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
47755001,-1,17195,387,20180903,20180913,20180910,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
47764001,-1,28711,356,20180905,20180915,20180912,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
47785001,-1,28708,356,20180908,20180918,20180915,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
47836001,-1,28707,356,20180915,20180925,20180922,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
47859001,-1,28713,358,20180918,20180928,20180925,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47880001,-1,28689,360,20180920,20180930,20180927,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47896001,-1,17206,389,20180922,20181002,20180929,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
47898001,-1,19276,323,20180922,20181002,20180929,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
47912001,-1,28724,360,20180924,20181004,20181001,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
47919001,-1,17216,381,20180925,20181005,20181002,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
47943001,-1,17196,385,20180929,20181009,20181006,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
47944001,-1,28690,362,20180929,20181009,20181006,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
48151001,-1,19280,333,20181011,20181021,20181018,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48177001,-1,17633,385,20181016,20181026,20181023,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
48191001,-1,19292,331,20181018,20181028,20181025,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48211001,-1,17634,385,20181021,20181031,20181028,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
48251001,-1,17641,389,20181027,20181106,20181103,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
48257001,-1,19282,321,20181027,20181106,20181103,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48258001,-1,19287,325,20181027,20181106,20181103,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48271001,-1,28727,356,20181029,20181108,20181105,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
48412001,-1,19310,343,20181101,20181111,20181108,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48423001,-1,19297,341,20181102,20181112,20181109,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48439001,-1,17651,389,20181104,20181114,20181111,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
48440001,-1,19309,337,20181104,20181114,20181111,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48453001,-1,17647,385,20181105,20181115,20181112,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
48509001,-1,28740,354,20181110,20181120,20181117,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
48535001,-1,19295,339,20181112,20181122,20181119,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48550001,-1,19315,327,20181113,20181123,20181120,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48568001,-1,19296,327,20181115,20181125,20181122,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48572001,-1,28756,362,20181115,20181125,20181122,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
48589001,-1,17646,387,20181117,20181127,20181124,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
48590001,-1,28757,352,20181117,20181127,20181124,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
48591001,-1,28739,358,20181117,20181127,20181124,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
48601001,-1,28728,362,20181118,20181128,20181125,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
48603001,-1,28751,356,20181118,20181128,20181125,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
48627001,-1,28758,362,20181120,20181130,20181127,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
48635001,-1,28750,358,20181121,20181201,20181128,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
48659001,-1,28749,362,20181123,20181203,20181130,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
48669001,-1,19293,329,20181124,20181204,20181201,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48683001,-1,17648,385,20181126,20181206,20181203,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
48707001,-1,19313,327,20181128,20181208,20181205,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48717001,-1,28736,352,20181129,20181209,20181206,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
48805001,-1,19318,331,20181202,20181212,20181209,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48841001,-1,17716,381,20181207,20181217,20181214,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
48849001,-1,28904,360,20181208,20181218,20181215,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
48850001,-1,29361,352,20181208,20181218,20181215,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
48868001,-1,19320,339,20181210,20181220,20181217,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
48892001,-1,17714,389,20181213,20181223,20181220,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
48951001,-1,29388,352,20181220,20181230,20181227,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
48975001,-1,17739,387,20181223,20190102,20181230,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
48989001,-1,29364,360,20181224,20190103,20181231,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
48995001,-1,28885,354,20181225,20190104,20190101,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
49001001,-1,29380,356,20181226,20190105,20190102,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
49025001,-1,19319,333,20181230,20190109,20190106,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49031001,-1,29389,362,20181231,20190110,20190107,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49193001,-1,29390,360,20190103,20190113,20190110,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49197001,-1,29415,360,20190103,20190113,20190110,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49203001,-1,19343,331,20190104,20190114,20190111,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49228001,-1,29404,360,20190106,20190116,20190113,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49248001,-1,17766,387,20190108,20190118,20190115,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
49249001,-1,17767,385,20190108,20190118,20190115,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
49250001,-1,19323,343,20190108,20190118,20190115,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49259001,-1,29397,360,20190109,20190119,20190116,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49262001,-1,19335,333,20190109,20190119,20190116,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49270001,-1,29412,352,20190110,20190120,20190117,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
49281001,-1,19324,343,20190112,20190122,20190119,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49329001,-1,17754,387,20190117,20190127,20190124,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
49341001,-1,17756,381,20190118,20190128,20190125,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
49373001,-1,17752,383,20190121,20190131,20190128,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
49384001,-1,29414,354,20190121,20190131,20190128,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
49390001,-1,19326,335,20190122,20190201,20190129,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49427001,-1,19338,339,20190126,20190205,20190202,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49437001,-1,19336,331,20190128,20190207,20190204,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49550001,-1,19380,329,20190129,20190208,20190205,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49558001,-1,19366,333,20190130,20190209,20190206,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49617001,-1,29479,358,20190205,20190215,20190212,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49639001,-1,19386,329,20190208,20190218,20190215,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49665001,-1,29483,360,20190210,20190220,20190217,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49675001,-1,11241,360,20190211,20190221,20190218,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49706001,-1,17770,383,20190215,20190225,20190222,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
49731001,-1,29450,360,20190217,20190227,20190224,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49746001,-1,29482,358,20190219,20190301,20190226,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49752001,-1,11242,360,20190220,20190302,20190227,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49758001,-1,19381,331,20190221,20190303,20190228,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49766001,-1,19419,329,20190223,20190305,20190302,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49814001,-1,11336,356,20190228,20190310,20190307,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
49901001,-1,19427,331,20190301,20190311,20190308,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49927001,-1,17775,387,20190304,20190314,20190311,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
49928001,-1,19442,321,20190304,20190314,20190311,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
49929001,-1,11346,360,20190304,20190314,20190311,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49939001,-1,11379,360,20190305,20190315,20190312,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
49985001,-1,11339,360,20190310,20190320,20190317,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
50031001,-1,19421,343,20190314,20190324,20190321,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
50081001,-1,19434,341,20190319,20190329,20190326,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
50083001,-1,19446,333,20190319,20190329,20190326,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
50089001,-1,17778,389,20190320,20190330,20190327,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
50090001,-1,19423,327,20190320,20190330,20190327,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
50091001,-1,19436,335,20190320,20190330,20190327,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
50092001,-1,11378,354,20190320,20190330,20190327,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
50097001,-1,19447,323,20190321,20190331,20190328,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
50110001,-1,19441,325,20190323,20190402,20190330,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
50131001,-1,19426,327,20190325,20190404,20190401,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
50133001,-1,11345,362,20190325,20190404,20190401,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
50172001,-1,17773,383,20190329,20190408,20190405,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
50184001,-1,11340,360,20190330,20190409,20190406,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
50328001,-1,11401,356,20190331,20190410,20190407,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
50329001,-1,11403,354,20190331,20190410,20190407,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
50374001,-1,17787,383,20190404,20190414,20190411,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
50375001,-1,17830,381,20190404,20190414,20190411,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
50376001,-1,17831,385,20190404,20190414,20190411,7,1,1000.4375,1000.4375,605.6492,605.6492,1000.4375,0,100
50378001,-1,19473,321,20190404,20190414,20190411,7,1,782.99,782.99,486.7066,486.7066,782.99,0,100
50380001,-1,11420,356,20190404,20190414,20190411,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
50404001,-1,11382,358,20190406,20190416,20190413,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
50416001,-1,11406,362,20190407,20190417,20190414,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
50417001,-1,11417,358,20190407,20190417,20190414,7,1,2049.0982,2049.0982,1105.81,1105.81,2049.0982,0,100
50442001,-1,11402,352,20190410,20190420,20190417,7,1,2071.4196,2071.4196,1117.8559,1117.8559,2071.4196,0,100
