SalesOrderLineKey,Sales Order,Sales Order Line,Channel
58304002,"SO58304","SO58304 - 02","Internet"
58305001,"SO58305","SO58305 - 01","Internet"
58305002,"SO58305","SO58305 - 02","Internet"
58306001,"SO58306","SO58306 - 01","Internet"
58307001,"SO58307","SO58307 - 01","Internet"
58307002,"SO58307","SO58307 - 02","Internet"
58307003,"SO58307","SO58307 - 03","Internet"
58308001,"SO58308","SO58308 - 01","Internet"
58308002,"SO58308","SO58308 - 02","Internet"
58308003,"SO58308","SO58308 - 03","Internet"
58308004,"SO58308","SO58308 - 04","Internet"
58309001,"SO58309","SO58309 - 01","Internet"
58310001,"SO58310","SO58310 - 01","Internet"
58310002,"SO58310","SO58310 - 02","Internet"
58311001,"SO58311","SO58311 - 01","Internet"
58312001,"SO58312","SO58312 - 01","Internet"
58312002,"SO58312","SO58312 - 02","Internet"
58313001,"SO58313","SO58313 - 01","Internet"
58313002,"SO58313","SO58313 - 02","Internet"
58313003,"SO58313","SO58313 - 03","Internet"
58314001,"SO58314","SO58314 - 01","Internet"
58314002,"SO58314","SO58314 - 02","Internet"
58315001,"SO58315","SO58315 - 01","Internet"
58315002,"SO58315","SO58315 - 02","Internet"
58315003,"SO58315","SO58315 - 03","Internet"
58316001,"SO58316","SO58316 - 01","Internet"
58316002,"SO58316","SO58316 - 02","Internet"
58317001,"SO58317","SO58317 - 01","Internet"
58317002,"SO58317","SO58317 - 02","Internet"
58317003,"SO58317","SO58317 - 03","Internet"
58318001,"SO58318","SO58318 - 01","Internet"
58318002,"SO58318","SO58318 - 02","Internet"
58318003,"SO58318","SO58318 - 03","Internet"
58319001,"SO58319","SO58319 - 01","Internet"
58319002,"SO58319","SO58319 - 02","Internet"
58320001,"SO58320","SO58320 - 01","Internet"
58320002,"SO58320","SO58320 - 02","Internet"
58321001,"SO58321","SO58321 - 01","Internet"
58321002,"SO58321","SO58321 - 02","Internet"
58321003,"SO58321","SO58321 - 03","Internet"
58321004,"SO58321","SO58321 - 04","Internet"
58322001,"SO58322","SO58322 - 01","Internet"
58322002,"SO58322","SO58322 - 02","Internet"
58323001,"SO58323","SO58323 - 01","Internet"
58324001,"SO58324","SO58324 - 01","Internet"
58324002,"SO58324","SO58324 - 02","Internet"
58324003,"SO58324","SO58324 - 03","Internet"
58324004,"SO58324","SO58324 - 04","Internet"
58325001,"SO58325","SO58325 - 01","Internet"
58326001,"SO58326","SO58326 - 01","Internet"
58326002,"SO58326","SO58326 - 02","Internet"
58327001,"SO58327","SO58327 - 01","Internet"
58327002,"SO58327","SO58327 - 02","Internet"
58328001,"SO58328","SO58328 - 01","Internet"
58328002,"SO58328","SO58328 - 02","Internet"
58329001,"SO58329","SO58329 - 01","Internet"
58329002,"SO58329","SO58329 - 02","Internet"
58329003,"SO58329","SO58329 - 03","Internet"
58330001,"SO58330","SO58330 - 01","Internet"
58331001,"SO58331","SO58331 - 01","Internet"
58332001,"SO58332","SO58332 - 01","Internet"
58332002,"SO58332","SO58332 - 02","Internet"
58333001,"SO58333","SO58333 - 01","Internet"
58333002,"SO58333","SO58333 - 02","Internet"
58333003,"SO58333","SO58333 - 03","Internet"
58333004,"SO58333","SO58333 - 04","Internet"
58334001,"SO58334","SO58334 - 01","Internet"
58334002,"SO58334","SO58334 - 02","Internet"
58334003,"SO58334","SO58334 - 03","Internet"
58335001,"SO58335","SO58335 - 01","Internet"
58335002,"SO58335","SO58335 - 02","Internet"
58336001,"SO58336","SO58336 - 01","Internet"
58336002,"SO58336","SO58336 - 02","Internet"
58337001,"SO58337","SO58337 - 01","Internet"
58338001,"SO58338","SO58338 - 01","Internet"
58338002,"SO58338","SO58338 - 02","Internet"
58338003,"SO58338","SO58338 - 03","Internet"
58338004,"SO58338","SO58338 - 04","Internet"
58338005,"SO58338","SO58338 - 05","Internet"
58339001,"SO58339","SO58339 - 01","Internet"
58339002,"SO58339","SO58339 - 02","Internet"
58339003,"SO58339","SO58339 - 03","Internet"
58339004,"SO58339","SO58339 - 04","Internet"
58339005,"SO58339","SO58339 - 05","Internet"
58339006,"SO58339","SO58339 - 06","Internet"
58340001,"SO58340","SO58340 - 01","Internet"
58341001,"SO58341","SO58341 - 01","Internet"
58341002,"SO58341","SO58341 - 02","Internet"
58342001,"SO58342","SO58342 - 01","Internet"
58342002,"SO58342","SO58342 - 02","Internet"
58342003,"SO58342","SO58342 - 03","Internet"
58343001,"SO58343","SO58343 - 01","Internet"
58343002,"SO58343","SO58343 - 02","Internet"
58344001,"SO58344","SO58344 - 01","Internet"
58344002,"SO58344","SO58344 - 02","Internet"
58344003,"SO58344","SO58344 - 03","Internet"
58344004,"SO58344","SO58344 - 04","Internet"
58345001,"SO58345","SO58345 - 01","Internet"
58345002,"SO58345","SO58345 - 02","Internet"
58346001,"SO58346","SO58346 - 01","Internet"
58346002,"SO58346","SO58346 - 02","Internet"
58346003,"SO58346","SO58346 - 03","Internet"
58346004,"SO58346","SO58346 - 04","Internet"
58347001,"SO58347","SO58347 - 01","Internet"
58348001,"SO58348","SO58348 - 01","Internet"
58348002,"SO58348","SO58348 - 02","Internet"
58348003,"SO58348","SO58348 - 03","Internet"
58348004,"SO58348","SO58348 - 04","Internet"
58349001,"SO58349","SO58349 - 01","Internet"
58349002,"SO58349","SO58349 - 02","Internet"
58349003,"SO58349","SO58349 - 03","Internet"
58349004,"SO58349","SO58349 - 04","Internet"
58350001,"SO58350","SO58350 - 01","Internet"
58351001,"SO58351","SO58351 - 01","Internet"
58352001,"SO58352","SO58352 - 01","Internet"
58352002,"SO58352","SO58352 - 02","Internet"
58353001,"SO58353","SO58353 - 01","Internet"
58353002,"SO58353","SO58353 - 02","Internet"
58354001,"SO58354","SO58354 - 01","Internet"
58354002,"SO58354","SO58354 - 02","Internet"
58354003,"SO58354","SO58354 - 03","Internet"
58355001,"SO58355","SO58355 - 01","Internet"
58356001,"SO58356","SO58356 - 01","Internet"
58356002,"SO58356","SO58356 - 02","Internet"
58357001,"SO58357","SO58357 - 01","Internet"
58357002,"SO58357","SO58357 - 02","Internet"
58357003,"SO58357","SO58357 - 03","Internet"
58358001,"SO58358","SO58358 - 01","Internet"
58358002,"SO58358","SO58358 - 02","Internet"
58359001,"SO58359","SO58359 - 01","Internet"
58359002,"SO58359","SO58359 - 02","Internet"
58360001,"SO58360","SO58360 - 01","Internet"
58360002,"SO58360","SO58360 - 02","Internet"
58360003,"SO58360","SO58360 - 03","Internet"
58360004,"SO58360","SO58360 - 04","Internet"
58360005,"SO58360","SO58360 - 05","Internet"
58361001,"SO58361","SO58361 - 01","Internet"
58361002,"SO58361","SO58361 - 02","Internet"
58361003,"SO58361","SO58361 - 03","Internet"
58362001,"SO58362","SO58362 - 01","Internet"
58362002,"SO58362","SO58362 - 02","Internet"
58363001,"SO58363","SO58363 - 01","Internet"
58364001,"SO58364","SO58364 - 01","Internet"
58364002,"SO58364","SO58364 - 02","Internet"
58364003,"SO58364","SO58364 - 03","Internet"
58365001,"SO58365","SO58365 - 01","Internet"
58365002,"SO58365","SO58365 - 02","Internet"
58365003,"SO58365","SO58365 - 03","Internet"
58365004,"SO58365","SO58365 - 04","Internet"
58366001,"SO58366","SO58366 - 01","Internet"
58366002,"SO58366","SO58366 - 02","Internet"
58366003,"SO58366","SO58366 - 03","Internet"
58367001,"SO58367","SO58367 - 01","Internet"
58367002,"SO58367","SO58367 - 02","Internet"
58367003,"SO58367","SO58367 - 03","Internet"
58368001,"SO58368","SO58368 - 01","Internet"
58368002,"SO58368","SO58368 - 02","Internet"
58369001,"SO58369","SO58369 - 01","Internet"
58370001,"SO58370","SO58370 - 01","Internet"
58370002,"SO58370","SO58370 - 02","Internet"
58370003,"SO58370","SO58370 - 03","Internet"
58371001,"SO58371","SO58371 - 01","Internet"
58371002,"SO58371","SO58371 - 02","Internet"
58371003,"SO58371","SO58371 - 03","Internet"
58371004,"SO58371","SO58371 - 04","Internet"
58372001,"SO58372","SO58372 - 01","Internet"
58372002,"SO58372","SO58372 - 02","Internet"
58372003,"SO58372","SO58372 - 03","Internet"
58373001,"SO58373","SO58373 - 01","Internet"
58373002,"SO58373","SO58373 - 02","Internet"
58373003,"SO58373","SO58373 - 03","Internet"
58373004,"SO58373","SO58373 - 04","Internet"
58373005,"SO58373","SO58373 - 05","Internet"
58373006,"SO58373","SO58373 - 06","Internet"
58374001,"SO58374","SO58374 - 01","Internet"
58374002,"SO58374","SO58374 - 02","Internet"
58375001,"SO58375","SO58375 - 01","Internet"
58375002,"SO58375","SO58375 - 02","Internet"
58375003,"SO58375","SO58375 - 03","Internet"
58376001,"SO58376","SO58376 - 01","Internet"
58377001,"SO58377","SO58377 - 01","Internet"
58377002,"SO58377","SO58377 - 02","Internet"
58378001,"SO58378","SO58378 - 01","Internet"
58379001,"SO58379","SO58379 - 01","Internet"
58379002,"SO58379","SO58379 - 02","Internet"
58380001,"SO58380","SO58380 - 01","Internet"
58380002,"SO58380","SO58380 - 02","Internet"
58381001,"SO58381","SO58381 - 01","Internet"
58381002,"SO58381","SO58381 - 02","Internet"
58381003,"SO58381","SO58381 - 03","Internet"
58382001,"SO58382","SO58382 - 01","Internet"
58382002,"SO58382","SO58382 - 02","Internet"
58383001,"SO58383","SO58383 - 01","Internet"
58383002,"SO58383","SO58383 - 02","Internet"
58384001,"SO58384","SO58384 - 01","Internet"
58384002,"SO58384","SO58384 - 02","Internet"
58385001,"SO58385","SO58385 - 01","Internet"
58385002,"SO58385","SO58385 - 02","Internet"
58385003,"SO58385","SO58385 - 03","Internet"
58386001,"SO58386","SO58386 - 01","Internet"
58386002,"SO58386","SO58386 - 02","Internet"
58386003,"SO58386","SO58386 - 03","Internet"
58386004,"SO58386","SO58386 - 04","Internet"
58386005,"SO58386","SO58386 - 05","Internet"
58387001,"SO58387","SO58387 - 01","Internet"
58387002,"SO58387","SO58387 - 02","Internet"
58388001,"SO58388","SO58388 - 01","Internet"
58388002,"SO58388","SO58388 - 02","Internet"
58389001,"SO58389","SO58389 - 01","Internet"
58389002,"SO58389","SO58389 - 02","Internet"
58390001,"SO58390","SO58390 - 01","Internet"
58390002,"SO58390","SO58390 - 02","Internet"
58390003,"SO58390","SO58390 - 03","Internet"
58391001,"SO58391","SO58391 - 01","Internet"
58391002,"SO58391","SO58391 - 02","Internet"
58391003,"SO58391","SO58391 - 03","Internet"
58391004,"SO58391","SO58391 - 04","Internet"
58391005,"SO58391","SO58391 - 05","Internet"
58392001,"SO58392","SO58392 - 01","Internet"
58393001,"SO58393","SO58393 - 01","Internet"
58393002,"SO58393","SO58393 - 02","Internet"
58393003,"SO58393","SO58393 - 03","Internet"
58394001,"SO58394","SO58394 - 01","Internet"
58395001,"SO58395","SO58395 - 01","Internet"
58395002,"SO58395","SO58395 - 02","Internet"
58395003,"SO58395","SO58395 - 03","Internet"
58395004,"SO58395","SO58395 - 04","Internet"
58396001,"SO58396","SO58396 - 01","Internet"
58396002,"SO58396","SO58396 - 02","Internet"
58396003,"SO58396","SO58396 - 03","Internet"
58396004,"SO58396","SO58396 - 04","Internet"
58396005,"SO58396","SO58396 - 05","Internet"
58397001,"SO58397","SO58397 - 01","Internet"
58398001,"SO58398","SO58398 - 01","Internet"
58398002,"SO58398","SO58398 - 02","Internet"
58398003,"SO58398","SO58398 - 03","Internet"
58398004,"SO58398","SO58398 - 04","Internet"
58398005,"SO58398","SO58398 - 05","Internet"
58399001,"SO58399","SO58399 - 01","Internet"
58399002,"SO58399","SO58399 - 02","Internet"
58399003,"SO58399","SO58399 - 03","Internet"
58399004,"SO58399","SO58399 - 04","Internet"
58399005,"SO58399","SO58399 - 05","Internet"
58400001,"SO58400","SO58400 - 01","Internet"
58400002,"SO58400","SO58400 - 02","Internet"
58400003,"SO58400","SO58400 - 03","Internet"
58400004,"SO58400","SO58400 - 04","Internet"
58401001,"SO58401","SO58401 - 01","Internet"
58401002,"SO58401","SO58401 - 02","Internet"
58402001,"SO58402","SO58402 - 01","Internet"
58402002,"SO58402","SO58402 - 02","Internet"
58403001,"SO58403","SO58403 - 01","Internet"
58403002,"SO58403","SO58403 - 02","Internet"
58404001,"SO58404","SO58404 - 01","Internet"
58404002,"SO58404","SO58404 - 02","Internet"
58404003,"SO58404","SO58404 - 03","Internet"
58404004,"SO58404","SO58404 - 04","Internet"
58405001,"SO58405","SO58405 - 01","Internet"
58405002,"SO58405","SO58405 - 02","Internet"
58406001,"SO58406","SO58406 - 01","Internet"
58406002,"SO58406","SO58406 - 02","Internet"
58406003,"SO58406","SO58406 - 03","Internet"
58406004,"SO58406","SO58406 - 04","Internet"
58407001,"SO58407","SO58407 - 01","Internet"
58407002,"SO58407","SO58407 - 02","Internet"
58408001,"SO58408","SO58408 - 01","Internet"
58408002,"SO58408","SO58408 - 02","Internet"
58408003,"SO58408","SO58408 - 03","Internet"
58408004,"SO58408","SO58408 - 04","Internet"
58408005,"SO58408","SO58408 - 05","Internet"
58409001,"SO58409","SO58409 - 01","Internet"
58409002,"SO58409","SO58409 - 02","Internet"
58409003,"SO58409","SO58409 - 03","Internet"
58410001,"SO58410","SO58410 - 01","Internet"
58410002,"SO58410","SO58410 - 02","Internet"
58411001,"SO58411","SO58411 - 01","Internet"
58411002,"SO58411","SO58411 - 02","Internet"
58411003,"SO58411","SO58411 - 03","Internet"
58412001,"SO58412","SO58412 - 01","Internet"
58413001,"SO58413","SO58413 - 01","Internet"
58413002,"SO58413","SO58413 - 02","Internet"
58413003,"SO58413","SO58413 - 03","Internet"
58413004,"SO58413","SO58413 - 04","Internet"
58414001,"SO58414","SO58414 - 01","Internet"
58414002,"SO58414","SO58414 - 02","Internet"
58415001,"SO58415","SO58415 - 01","Internet"
58415002,"SO58415","SO58415 - 02","Internet"
58415003,"SO58415","SO58415 - 03","Internet"
58416001,"SO58416","SO58416 - 01","Internet"
58416002,"SO58416","SO58416 - 02","Internet"
58416003,"SO58416","SO58416 - 03","Internet"
58416004,"SO58416","SO58416 - 04","Internet"
58417001,"SO58417","SO58417 - 01","Internet"
58418001,"SO58418","SO58418 - 01","Internet"
58419001,"SO58419","SO58419 - 01","Internet"
58419002,"SO58419","SO58419 - 02","Internet"
58420001,"SO58420","SO58420 - 01","Internet"
58420002,"SO58420","SO58420 - 02","Internet"
58420003,"SO58420","SO58420 - 03","Internet"
58421001,"SO58421","SO58421 - 01","Internet"
58421002,"SO58421","SO58421 - 02","Internet"
58422001,"SO58422","SO58422 - 01","Internet"
58422002,"SO58422","SO58422 - 02","Internet"
58422003,"SO58422","SO58422 - 03","Internet"
58422004,"SO58422","SO58422 - 04","Internet"
58422005,"SO58422","SO58422 - 05","Internet"
58423001,"SO58423","SO58423 - 01","Internet"
58423002,"SO58423","SO58423 - 02","Internet"
58424001,"SO58424","SO58424 - 01","Internet"
58425001,"SO58425","SO58425 - 01","Internet"
58425002,"SO58425","SO58425 - 02","Internet"
58425003,"SO58425","SO58425 - 03","Internet"
58426001,"SO58426","SO58426 - 01","Internet"
58427001,"SO58427","SO58427 - 01","Internet"
58427002,"SO58427","SO58427 - 02","Internet"
58428001,"SO58428","SO58428 - 01","Internet"
58428002,"SO58428","SO58428 - 02","Internet"
58429001,"SO58429","SO58429 - 01","Internet"
58429002,"SO58429","SO58429 - 02","Internet"
58430001,"SO58430","SO58430 - 01","Internet"
58431001,"SO58431","SO58431 - 01","Internet"
58431002,"SO58431","SO58431 - 02","Internet"
58431003,"SO58431","SO58431 - 03","Internet"
58432001,"SO58432","SO58432 - 01","Internet"
58432002,"SO58432","SO58432 - 02","Internet"
58433001,"SO58433","SO58433 - 01","Internet"
58433002,"SO58433","SO58433 - 02","Internet"
58433003,"SO58433","SO58433 - 03","Internet"
58434001,"SO58434","SO58434 - 01","Internet"
58434002,"SO58434","SO58434 - 02","Internet"
58435001,"SO58435","SO58435 - 01","Internet"
58435002,"SO58435","SO58435 - 02","Internet"
58435003,"SO58435","SO58435 - 03","Internet"
58436001,"SO58436","SO58436 - 01","Internet"
58436002,"SO58436","SO58436 - 02","Internet"
58436003,"SO58436","SO58436 - 03","Internet"
58437001,"SO58437","SO58437 - 01","Internet"
58437002,"SO58437","SO58437 - 02","Internet"
58438001,"SO58438","SO58438 - 01","Internet"
58438002,"SO58438","SO58438 - 02","Internet"
58438003,"SO58438","SO58438 - 03","Internet"
58439001,"SO58439","SO58439 - 01","Internet"
58439002,"SO58439","SO58439 - 02","Internet"
58440001,"SO58440","SO58440 - 01","Internet"
58441001,"SO58441","SO58441 - 01","Internet"
58441002,"SO58441","SO58441 - 02","Internet"
58442001,"SO58442","SO58442 - 01","Internet"
58442002,"SO58442","SO58442 - 02","Internet"
58443001,"SO58443","SO58443 - 01","Internet"
58443002,"SO58443","SO58443 - 02","Internet"
58443003,"SO58443","SO58443 - 03","Internet"
58444001,"SO58444","SO58444 - 01","Internet"
58444002,"SO58444","SO58444 - 02","Internet"
58444003,"SO58444","SO58444 - 03","Internet"
58445001,"SO58445","SO58445 - 01","Internet"
58445002,"SO58445","SO58445 - 02","Internet"
58446001,"SO58446","SO58446 - 01","Internet"
58447001,"SO58447","SO58447 - 01","Internet"
58448001,"SO58448","SO58448 - 01","Internet"
58449001,"SO58449","SO58449 - 01","Internet"
58449002,"SO58449","SO58449 - 02","Internet"
58449003,"SO58449","SO58449 - 03","Internet"
58450001,"SO58450","SO58450 - 01","Internet"
58450002,"SO58450","SO58450 - 02","Internet"
58451001,"SO58451","SO58451 - 01","Internet"
58451002,"SO58451","SO58451 - 02","Internet"
58452001,"SO58452","SO58452 - 01","Internet"
58452002,"SO58452","SO58452 - 02","Internet"
58452003,"SO58452","SO58452 - 03","Internet"
58452004,"SO58452","SO58452 - 04","Internet"
58453001,"SO58453","SO58453 - 01","Internet"
58453002,"SO58453","SO58453 - 02","Internet"
58454001,"SO58454","SO58454 - 01","Internet"
58454002,"SO58454","SO58454 - 02","Internet"
58455001,"SO58455","SO58455 - 01","Internet"
58455002,"SO58455","SO58455 - 02","Internet"
58456001,"SO58456","SO58456 - 01","Internet"
58456002,"SO58456","SO58456 - 02","Internet"
58456003,"SO58456","SO58456 - 03","Internet"
58456004,"SO58456","SO58456 - 04","Internet"
58457001,"SO58457","SO58457 - 01","Internet"
58458001,"SO58458","SO58458 - 01","Internet"
58458002,"SO58458","SO58458 - 02","Internet"
58459001,"SO58459","SO58459 - 01","Internet"
58459002,"SO58459","SO58459 - 02","Internet"
58459003,"SO58459","SO58459 - 03","Internet"
58459004,"SO58459","SO58459 - 04","Internet"
58460001,"SO58460","SO58460 - 01","Internet"
58461001,"SO58461","SO58461 - 01","Internet"
58461002,"SO58461","SO58461 - 02","Internet"
58462001,"SO58462","SO58462 - 01","Internet"
58462002,"SO58462","SO58462 - 02","Internet"
58463001,"SO58463","SO58463 - 01","Internet"
58463002,"SO58463","SO58463 - 02","Internet"
58463003,"SO58463","SO58463 - 03","Internet"
58464001,"SO58464","SO58464 - 01","Internet"
58464002,"SO58464","SO58464 - 02","Internet"
58465001,"SO58465","SO58465 - 01","Internet"
58466001,"SO58466","SO58466 - 01","Internet"
58466002,"SO58466","SO58466 - 02","Internet"
58467001,"SO58467","SO58467 - 01","Internet"
58467002,"SO58467","SO58467 - 02","Internet"
58468001,"SO58468","SO58468 - 01","Internet"
58468002,"SO58468","SO58468 - 02","Internet"
58468003,"SO58468","SO58468 - 03","Internet"
58468004,"SO58468","SO58468 - 04","Internet"
58469001,"SO58469","SO58469 - 01","Internet"
58469002,"SO58469","SO58469 - 02","Internet"
58469003,"SO58469","SO58469 - 03","Internet"
58470001,"SO58470","SO58470 - 01","Internet"
58470002,"SO58470","SO58470 - 02","Internet"
58470003,"SO58470","SO58470 - 03","Internet"
58470004,"SO58470","SO58470 - 04","Internet"
58470005,"SO58470","SO58470 - 05","Internet"
58471001,"SO58471","SO58471 - 01","Internet"
58471002,"SO58471","SO58471 - 02","Internet"
58471003,"SO58471","SO58471 - 03","Internet"
58472001,"SO58472","SO58472 - 01","Internet"
58472002,"SO58472","SO58472 - 02","Internet"
58473001,"SO58473","SO58473 - 01","Internet"
58473002,"SO58473","SO58473 - 02","Internet"
58474001,"SO58474","SO58474 - 01","Internet"
58474002,"SO58474","SO58474 - 02","Internet"
58474003,"SO58474","SO58474 - 03","Internet"
58475001,"SO58475","SO58475 - 01","Internet"
58476001,"SO58476","SO58476 - 01","Internet"
58477001,"SO58477","SO58477 - 01","Internet"
58478001,"SO58478","SO58478 - 01","Internet"
58478002,"SO58478","SO58478 - 02","Internet"
58478003,"SO58478","SO58478 - 03","Internet"
58479001,"SO58479","SO58479 - 01","Internet"
58479002,"SO58479","SO58479 - 02","Internet"
58479003,"SO58479","SO58479 - 03","Internet"
58480001,"SO58480","SO58480 - 01","Internet"
58480002,"SO58480","SO58480 - 02","Internet"
58481001,"SO58481","SO58481 - 01","Internet"
58481002,"SO58481","SO58481 - 02","Internet"
58482001,"SO58482","SO58482 - 01","Internet"
58483001,"SO58483","SO58483 - 01","Internet"
58484001,"SO58484","SO58484 - 01","Internet"
58484002,"SO58484","SO58484 - 02","Internet"
58485001,"SO58485","SO58485 - 01","Internet"
58485002,"SO58485","SO58485 - 02","Internet"
58485003,"SO58485","SO58485 - 03","Internet"
58486001,"SO58486","SO58486 - 01","Internet"
58486002,"SO58486","SO58486 - 02","Internet"
58486003,"SO58486","SO58486 - 03","Internet"
58487001,"SO58487","SO58487 - 01","Internet"
58487002,"SO58487","SO58487 - 02","Internet"
58487003,"SO58487","SO58487 - 03","Internet"
58488001,"SO58488","SO58488 - 01","Internet"
58488002,"SO58488","SO58488 - 02","Internet"
58488003,"SO58488","SO58488 - 03","Internet"
58488004,"SO58488","SO58488 - 04","Internet"
58489001,"SO58489","SO58489 - 01","Internet"
58490001,"SO58490","SO58490 - 01","Internet"
58490002,"SO58490","SO58490 - 02","Internet"
58491001,"SO58491","SO58491 - 01","Internet"
58491002,"SO58491","SO58491 - 02","Internet"
58492001,"SO58492","SO58492 - 01","Internet"
58492002,"SO58492","SO58492 - 02","Internet"
58493001,"SO58493","SO58493 - 01","Internet"
58493002,"SO58493","SO58493 - 02","Internet"
58493003,"SO58493","SO58493 - 03","Internet"
58493004,"SO58493","SO58493 - 04","Internet"
58494001,"SO58494","SO58494 - 01","Internet"
58494002,"SO58494","SO58494 - 02","Internet"
58495001,"SO58495","SO58495 - 01","Internet"
58495002,"SO58495","SO58495 - 02","Internet"
58495003,"SO58495","SO58495 - 03","Internet"
58496001,"SO58496","SO58496 - 01","Internet"
58496002,"SO58496","SO58496 - 02","Internet"
58496003,"SO58496","SO58496 - 03","Internet"
58497001,"SO58497","SO58497 - 01","Internet"
58497002,"SO58497","SO58497 - 02","Internet"
58497003,"SO58497","SO58497 - 03","Internet"
58497004,"SO58497","SO58497 - 04","Internet"
58498001,"SO58498","SO58498 - 01","Internet"
58498002,"SO58498","SO58498 - 02","Internet"
58498003,"SO58498","SO58498 - 03","Internet"
58498004,"SO58498","SO58498 - 04","Internet"
58499001,"SO58499","SO58499 - 01","Internet"
58500001,"SO58500","SO58500 - 01","Internet"
58500002,"SO58500","SO58500 - 02","Internet"
58500003,"SO58500","SO58500 - 03","Internet"
58500004,"SO58500","SO58500 - 04","Internet"
58501001,"SO58501","SO58501 - 01","Internet"
58501002,"SO58501","SO58501 - 02","Internet"
58501003,"SO58501","SO58501 - 03","Internet"
58502001,"SO58502","SO58502 - 01","Internet"
58502002,"SO58502","SO58502 - 02","Internet"
58502003,"SO58502","SO58502 - 03","Internet"
58503001,"SO58503","SO58503 - 01","Internet"
58504001,"SO58504","SO58504 - 01","Internet"
58504002,"SO58504","SO58504 - 02","Internet"
58505001,"SO58505","SO58505 - 01","Internet"
58505002,"SO58505","SO58505 - 02","Internet"
58506001,"SO58506","SO58506 - 01","Internet"
58506002,"SO58506","SO58506 - 02","Internet"
58506003,"SO58506","SO58506 - 03","Internet"
58506004,"SO58506","SO58506 - 04","Internet"
58507001,"SO58507","SO58507 - 01","Internet"
58507002,"SO58507","SO58507 - 02","Internet"
58508001,"SO58508","SO58508 - 01","Internet"
58509001,"SO58509","SO58509 - 01","Internet"
58509002,"SO58509","SO58509 - 02","Internet"
58510001,"SO58510","SO58510 - 01","Internet"
58510002,"SO58510","SO58510 - 02","Internet"
58511001,"SO58511","SO58511 - 01","Internet"
58511002,"SO58511","SO58511 - 02","Internet"
58511003,"SO58511","SO58511 - 03","Internet"
58512001,"SO58512","SO58512 - 01","Internet"
58512002,"SO58512","SO58512 - 02","Internet"
58513001,"SO58513","SO58513 - 01","Internet"
58513002,"SO58513","SO58513 - 02","Internet"
58514001,"SO58514","SO58514 - 01","Internet"
58514002,"SO58514","SO58514 - 02","Internet"
58514003,"SO58514","SO58514 - 03","Internet"
58515001,"SO58515","SO58515 - 01","Internet"
58516001,"SO58516","SO58516 - 01","Internet"
58516002,"SO58516","SO58516 - 02","Internet"
58517001,"SO58517","SO58517 - 01","Internet"
58517002,"SO58517","SO58517 - 02","Internet"
58518001,"SO58518","SO58518 - 01","Internet"
58518002,"SO58518","SO58518 - 02","Internet"
58519001,"SO58519","SO58519 - 01","Internet"
58519002,"SO58519","SO58519 - 02","Internet"
58520001,"SO58520","SO58520 - 01","Internet"
58520002,"SO58520","SO58520 - 02","Internet"
58520003,"SO58520","SO58520 - 03","Internet"
58521001,"SO58521","SO58521 - 01","Internet"
58521002,"SO58521","SO58521 - 02","Internet"
58521003,"SO58521","SO58521 - 03","Internet"
58521004,"SO58521","SO58521 - 04","Internet"
58522001,"SO58522","SO58522 - 01","Internet"
58522002,"SO58522","SO58522 - 02","Internet"
58522003,"SO58522","SO58522 - 03","Internet"
58523001,"SO58523","SO58523 - 01","Internet"
58523002,"SO58523","SO58523 - 02","Internet"
58524001,"SO58524","SO58524 - 01","Internet"
58524002,"SO58524","SO58524 - 02","Internet"
58524003,"SO58524","SO58524 - 03","Internet"
58525001,"SO58525","SO58525 - 01","Internet"
58525002,"SO58525","SO58525 - 02","Internet"
58525003,"SO58525","SO58525 - 03","Internet"
58526001,"SO58526","SO58526 - 01","Internet"
58526002,"SO58526","SO58526 - 02","Internet"
58526003,"SO58526","SO58526 - 03","Internet"
58526004,"SO58526","SO58526 - 04","Internet"
58527001,"SO58527","SO58527 - 01","Internet"
58527002,"SO58527","SO58527 - 02","Internet"
58527003,"SO58527","SO58527 - 03","Internet"
58527004,"SO58527","SO58527 - 04","Internet"
58527005,"SO58527","SO58527 - 05","Internet"
58528001,"SO58528","SO58528 - 01","Internet"
58528002,"SO58528","SO58528 - 02","Internet"
58528003,"SO58528","SO58528 - 03","Internet"
58529001,"SO58529","SO58529 - 01","Internet"
58529002,"SO58529","SO58529 - 02","Internet"
58529003,"SO58529","SO58529 - 03","Internet"
58529004,"SO58529","SO58529 - 04","Internet"
58530001,"SO58530","SO58530 - 01","Internet"
58530002,"SO58530","SO58530 - 02","Internet"
58531001,"SO58531","SO58531 - 01","Internet"
58532001,"SO58532","SO58532 - 01","Internet"
58532002,"SO58532","SO58532 - 02","Internet"
58532003,"SO58532","SO58532 - 03","Internet"
58532004,"SO58532","SO58532 - 04","Internet"
58532005,"SO58532","SO58532 - 05","Internet"
58533001,"SO58533","SO58533 - 01","Internet"
58533002,"SO58533","SO58533 - 02","Internet"
58534001,"SO58534","SO58534 - 01","Internet"
58534002,"SO58534","SO58534 - 02","Internet"
58535001,"SO58535","SO58535 - 01","Internet"
58535002,"SO58535","SO58535 - 02","Internet"
58536001,"SO58536","SO58536 - 01","Internet"
58536002,"SO58536","SO58536 - 02","Internet"
58536003,"SO58536","SO58536 - 03","Internet"
58536004,"SO58536","SO58536 - 04","Internet"
58537001,"SO58537","SO58537 - 01","Internet"
58537002,"SO58537","SO58537 - 02","Internet"
58538001,"SO58538","SO58538 - 01","Internet"
